Ç×ÑŞ»Òµû,Favonius congnatus,2
°Ùæ¬»Òµû,Arhopala bazala,0
ÈÕ±¾æ¬»Òµû,Arhopala japonica,144
¶ğæ¬»Òµû,Arhopala eumolphus,19
º£À¶æ¬»Òµû,Arhopala hellenore,3
´äĞäæ¬»Òµû,Arhopala hellenoroides,0
³İ³áæ¬»Òµû,Arhopala rama,30
Ğ¡æ¬»Òµû,Arhopala paramuta,7
Çíµºæ¬»Òµû,Arhopala qiongdaoensis,0
æ¹ÒÁæ¬»Òµû,Arhopala aida,6
ÎŞÎ²æ¬»Òµû,Arhopala arvina,0
¾Ææ¬»Òµû,Arhopala oenea,0
ÒøÁ´æ¬»Òµû,Arhopala pseudocentaurus,10
Ãåµéæ¬»Òµû,Arhopala birmana,53
Æææ¬»Òµû,Arhopala comica,0
Ååæ¬»Òµû,Arhopala perimuta,0
²¦æ¬»Òµû,Arhopala bazaloides,8
Ëş»Òµû,Thaduka multicaudata,17
Âê»Òµû,Mahathala ameria,88
æ¹Âê»Òµû,Mahathala ariadeva,6
Ù½»Òµû,Panchala ganesa,6
ºÚÙ½»Òµû,Panchala paraganesa,0
±ÌÙ½»Òµû,Panchala birmana,0
»ûÙ½»Òµû,Panchala aberrans,0
°¢Ù½»Òµû,Panchala ammonides,0
Ëøîø»¨»Òµû,Flos asoka,2
ÖĞ»ª»¨»Òµû,Flos chinensis,0
°®íù»¨»Òµû,Flos areste,4
µÏ»¨»Òµû,Flos diardi,0
°¢»¨»Òµû,Flos adriana,0
µá»¨»Òµû,Flos yunnanensis,0
ËÖ»Òµû,Surendra quercetorum,103
»ûÌÕ»Òµû,Zinaspa distorta,0
ÒÁÌÕ»Òµû,Zinaspa isshiki,0
ÔúÌÕ»Òµû,Zinaspa zana,0
ÌÕ»Òµû,Zinaspa todara,6
ÑîÌÕ»Òµû,Zinaspa youngi,3
Ñ¾»Òµû,Amblopala avidiena,24
êÄ»Òµû,Amblypodia anita,168
ÌúÄ¾À³Òì»Òµû,Iraota timoleon,255
ÈıÎ²»Òµû,Catapaecilma major,0
º£ÄÏ´Ì»Òµû,Acupicta hainanicum,0
Â¹»Òµû,Loxura atymnus,314
ĞÛÇòèâ»Òµû,Yasoda androconifera,0
Èıµãèâ»Òµû,Yasoda tripunctata,35
Ğ±Ìõ°ß»Òµû,Horaga rarasana,11
°×°ß»Òµû,Horaga albimacula,25
°ß»Òµû,Horaga onyx,42
Îı°ß»Òµû,Horaga syrinx,1
ÈıµÎ»Òµû,Ticherra acte,22
½Ø»Òµû,Cheritrella truncipennis,1
¸»Àö»Òµû,Apharitis acamas,31
¶¹Á£ÒøÏß»Òµû,Spindasis syama,75
ÒøÏß»Òµû,Spindasis lohita,105
»ÆÒøÏß»Òµû,Spindasis kuyaniana,0
ËşÒøÏß»Òµû,Spindasis takanonis,4
Â¶ÒøÏß»Òµû,Spindasis rukmini,0
ÀïÆæÒøÏß»Òµû,Spindasis leechi,1
Î÷²ØÒøÏß»Òµû,Spindasis zhengweilie,0
±ª°ßË«Î²»Òµû,Tajuria maculata,5
Ë«Î²»Òµû,Tajuria cippus,240
µ­À¶Ë«Î²»Òµû,Tajuria illurgis,4
²ÓÀÃË«Î²»Òµû,Tajuria luculenta,0
¹ËÊÏË«Î²»Òµû,Tajuria gui,0
°×ÈÕË«Î²»Òµû,Tajuria diaeus,1
ÌìÀ¶Ë«Î²»Òµû,Tajuria caerulea,11
ÄÏÁëË«Î²»Òµû,Tajuria nanlingana,0
¿¼´ï»Òµû,Dacalana cotys,0
çê»Òµû,Pratapa deva,29
Ğ¡çê»Òµû,Pratapa icetas,2
ÂêÄË»Òµû,Maneca bhotea,1
·ï»Òµû,Charana mandarina,0
·©ÄÎ»Òµû,Neocheritra fabronia,0
¿Ë»Òµû,Creon cleobis,19
À³»Òµû,Remelana jangala,229
°²»Òµû,Ancema ctesia,23
°×³Ä°²»Òµû,Ancema blanka,27
¼ªÆÑ»Òµû,Chliaria kina,22
ÆÑ»Òµû,Chilaria othona,0
ÛÂÀ°ÆÑ»Òµû,Chliaria menglaensis,0
Õä»Òµû,Zeltus amasa,284
çé»Òµû,Deudorix epijarbas,271
µ­ºÚçé»Òµû,Deudorix rapaloides,11
ÒøÏÂçé»Òµû,Deudorix hypargyria,0
º£ÄÏçé»Òµû,Deudorix hainana,0
ÄâÑàçé»Òµû,Deudorix pseudorapaloides,0
ÄÏÁëçé»Òµû,Deudorix nanlingensis,0
É¢çé»Òµû,Deudorix sankakuhonis,0
ÂÌ»Òµû,Artipe eryx,170
ÄŞÉ´Ñà»Òµû,Rapala nissa,75
¸ßÉ³×ÓÑà»Òµû,Rapala takasagonis,7
ºìÑà»Òµû,Rapala iarbus,122
Ñà»Òµû,Rapala varuna,210
¿í´øÑà»Òµû,Rapala arata,29
µãÈ¾Ñà»Òµû,Rapala suffusa,25
À¶Ñà»Òµû,Rapala caerulea,56
ÄÎÑà»Òµû,Rapala nemorensis,1
ç³ÀÃÑà»Òµû,Rapala pheretima,137
ÂéÑà»Òµû,Rapala manea,273
²¨ÃÜÑà»Òµû,Rapala bomiensis,0
°×´øÑà»Òµû,Rapala repercussa,2
ÇØ»Òµû,Qinorapala qinlingana,0
Éú»Òµû,Sinthusa chandrana,87
ÄÈÉú»Òµû,Sinthusa nasaka,36
À­Éú»Òµû,Sinthusa rayata,0
Õã½­Éú»Òµû,Sinthusa zhejiangensis,0
·ÑÍĞ»Òµû,Tomares fedtschenkoi,0
Äá²ÉÊá»Òµû,Ahlbergia nicevillei,14
¶«±±Êá»Òµû,Ahlbergia frivaldszkyi,112
Å¨À¶Êá»Òµû,Ahlbergia prodiga,4
ÒøÊá»Òµû,Ahlbergia chalybeia,0
Ë«°ßÊá»Òµû,Ahlbergia bimaculata,0
³¯ÏÊÊá»Òµû,Ahlbergia korea,0
ÀîÊá»Òµû,Ahlbergia leei,0
°¢Êá»Òµû,Ahlbergia arquata,0
ÆÕÊá»Òµû,Ahlbergia pluto,0
°×Êá»Òµû,Ahlbergia aleucopuncta,0
µ¥É«Êá»Òµû,Ahlbergia unicolora,0
ĞãÊá»Òµû,Ahlbergia pictila,0
ÌìÀ¶Êá»Òµû,Ahlbergia caerulea,0
»·Êá»Òµû,Ahlbergia circe,0
Å¨À¶Êá»Òµû,Ahlbergia prodiga,4
À¶»ÒÊá»Òµû,Ahlbergia caesius,0
ÁÖ´ïÊá»Òµû,Ahlbergia lynda,0
½ğÊá»Òµû,Ahlbergia chalcides,0
¿¨»Òµû,Callophrys rubi,251
ÆÕÊÏ³İ»Òµû,Novosatsuma pratti,0
¾Ş³İ»Òµû,Novosatsuma collosa,0
ÂíÊÏ³İ»Òµû,Novosatsuma matusiki,0
´ó³İ»Òµû,Novosatsuma magnasuffusa,0
è±³İ»Òµû,Novosatsuma plumbagina,1
°Â³İ»Òµû,Novosatsuma oppocoenosa,0
×Ï³İ»Òµû,Novosatsuma magnapurpurea,0
±Î³İ»Òµû,Novosatsuma cibdela,0
Ê¼»Òµû,Cissatsuma albilinea,0
¸ÊËàÊ¼»Òµû,Cissatsuma kansuensis,0
¹şÊ¼»Òµû,Cissatsuma halosa,0
¹ÜÊ¼»Òµû,Cissatsuma tuba,0
³İÊ¼»Òµû,Cissatsuma crenata,0
×ÛÊ¼»Òµû,Cissatsuma contexta,0
Åå»ÒµûÊô,Petrelaea Toxopeus,0
Ì¨ÍåÈ÷»Òµû,Satyrium formosanum,23
ÌïÖĞÈ÷»Òµû,Satyrium tanakai,0
ÓÅĞãÈ÷»Òµû,Satyrium eximia,0
ÄÏ·çÈ÷»Òµû,Satyrium austrinum,0
¾®ÉÏÈ÷»Òµû,Satyrium inouei,1
µÂË¹»Òµû,Satyrium dejeani,0
ÊÎÈ÷»Òµû,Satyrium ornata,5
Îä´óÈ÷»Òµû,Satyrium watarii,0
ºì°ßÈ÷»Òµû,Satyrium rubicundula,0
´óÈ÷»Òµû,Satyrium grandis,8
ÑîÊÏÈ÷»Òµû,Satyrium yangi,3
Î¢È÷»Òµû,Satyrium v-album,0
ÆÕÈ÷»Òµû,Satyrium prunoides,20
Æ»¹ûË¹»Òµû,Satyrium pruni,275
ËşÈ÷»Òµû,Satyrium thalia,0
Å·È÷»Òµû,Satyrium oenone,0
ÀñÈ÷»Òµû,Satyrium percomis,0
·ÆË¹È÷»Òµû,Satyrium phyllodendri,1
½­ÆéË¹»Òµû,Satyrium esakii,0
¸¸Ë¹»Òµû,Satyrium patrius,0
ÏñË¹»Òµû,Satyrium persimilis,0
À­Ë¹»Òµû,Satyrium lais,0
ÓÄÈ÷»Òµû,Satyrium iyonis,0
áºÉ½È÷»Òµû,Satyrium minshanicum,9
¿×Ã÷È÷»Òµû,Satyrium kongmingi,0
ÄâĞÓÈ÷»Òµû,Satyrium pseudopruni,0
ĞÂĞãÈ÷»Òµû,Satyrium neoeximia,0
´ÌğëÈ÷»Òµû,Satyrium spini,271
ËÄ¹ÃÄïÈ÷»Òµû,Satyrium siguniangshanicum,0
¾Ã±£È÷»Òµû,Satyrium kuboi,1
ÀëÎÆÈ÷»Òµû,Satyrium w-album,335
¾Ã±£Ë¹»Òµû,Satyrium kuboi,1
ĞÂË¹»Òµû,Satyrium neosinica,0
·üË¹»Òµû,Satyrium volt,0
À³Ë¹»Òµû,Satyrium redae,0
ÊóÀîĞÂ»Òµû,Neolycaena rhymnus,1
°×°ßĞÂ»Òµû,Neolycaena tengstroemi,11
´óÎÀĞÂ»Òµû,Neolycaena davidi,0
ĞÂ»Òµû,Neolycaena sinensis,0
ÒÁÀçĞÂ»Òµû,Neolycaena yiliensis,0
ÒÁÖŞĞÂ»Òµû,Neolycaena iliensis,0
Àöº±À³»Òµû,Helleia li,10
º±À³»Òµû,Helleia helle,0
ºì»Òµû,Lycaena phlaeas,649
³Èê¼»Òµû,Thersamonia dispar,36
ê¼»Òµû,Thersamonia thersamon,0
Ëó¶ûê¼»Òµû,Thersamonia solskyi,0
°¢ê¼»Òµû,Thersamonia alpherakyi,0
Àöê¼»Òµû,Thersamonia splendens,0
ºÑ»Òµû,Heodes virgaureae,4
¼â³áºÑ»Òµû,Heodes alciphron,0
°ººÑ»Òµû,Heodes ouang,7
ÒÁºÑ»Òµû,Heodes irmae,0
ÌáºÑ»Òµû,Heodes tityrus,0
³ÂßÀ»Òµû,Athamanthia tseng,9
»ªÉ½ßÀ»Òµû,Athamanthia svenhedini,19
ÅÓßÀ»Òµû,Athamanthia pang,2
ßÀ»Òµû,Athamanthia athamantis,0
ÅÁßÀ»Òµû,Athamanthia pavana,0
¿¨ßÀ»Òµû,Athamanthia kasyapa,0
Ë¹µ©ßÀ»Òµû,Athamanthia standfussi,4
µÏßÀ»Òµû,Athamanthia dimorpha,4
¹Å»Òµû,Palaeochrysomphanus hippothoe,2
Ä¦À´²Ê»Òµû,Heliophorus moorei,0
Ğ±°ß²Ê»Òµû,Heliophorus phoenicoparyphus,22
ÃÀÄĞ²Ê»Òµû,Heliophorus androcles,12
Å¨×Ï²Ê»Òµû,Heliophorus ila,382
ÃÀÀö²Ê»Òµû,Heliophorus pulcher,0
¹ÅÍ­²Ê»Òµû,Heliophorus brahma,39
É¯·Æ²Ê»Òµû,Heliophorus saphir,183
É¯ÂŞ²Ê»Òµû,Heliophorus saphiroides,0
¿¾²Ê»Òµû,Heliophorus kohimensis,5
Ò«²Ê»Òµû,Heliophorus gloria,0
ÔÆÄÏ²Ê»Òµû,Heliophorus yunnani,1
´ä²Ê»Òµû,Heliophorus viridipunctata,0
Ó¡¶È²Ê»Òµû,Heliophorus indicus,6
²Ê»Òµû,Heliophorus epicles,347
ÉÁ¹â²Ê»Òµû,Heliophorus brillantinus,0
Ëş²Ê»Òµû,Heliophorus tamu,10
ºÚ»Òµû,Niphanda fusca,108
Ğ¡ºÚ»Òµû,Niphanda cymbia,1
¼â½Ç»Òµû,Anthene emolus,274
¾â»Òµû,Orthomiella pontis,10
ÖĞ»ª¾â»Òµû,Orthomiella sinensis,20
ÂÍÌ«¾â»Òµû,Orthomiella rantaizana,15
´¿»Òµû,Una usta,14
Åå»Òµû,Petrelaea dana,66
ÇúÎÆÍØ»Òµû,Caleta roxus,112
É¢ÎÆÍØ»Òµû,Caleta elna,213
éÑ»Òµû,Discolampa ethion,151
±ª»Òµû,Castalius rosimon,272
´ï»Òµû,Tarucus theophrastus,27
Ï¸»Òµû,Syntarucus plinius,7
±´ÄÈ»Òµû,Nacaduba beroe,40
¹ÅÂ¥ÄÈ»Òµû,Nacaduba kurava,304
ÅÁÄÈ»Òµû,Nacaduba pactolus,25
ºØÄÈ»Òµû,Nacaduba hermus,15
°ÙÄÈ»Òµû,Nacaduba berenice,171
ÄÈÀ­²¨»Òµû,Prosotas nora,260
°¢²¨»Òµû,Prosotas aluta,12
»Æ²¨»Òµû,Prosotas lutea,2
²¨»Òµû,Prosotas dubiosa,282
²¼²¨»Òµû,Prosotas bhutea,0
Æ¤²¨»Òµû,Prosotas pia,2
ÑÅ»Òµû,Jamides bochus,311
±ÌÑÅ»Òµû,Jamides elpis,15
ËØÑÅ»Òµû,Jamides alecto,304
ÎıÀäÑÅ»Òµû,Jamides celeno,263
¾»ÑÅ»Òµû,Jamides pura,21
¿§»Òµû,Catochrysops strabo,272
À¶¿§»Òµû,Catochrysops panormus,132
ÁÁ»Òµû,Lampides boeticus,395
×Ø»Òµû,Euchrysops cnejus,60
¼ª»Òµû,Zizeeria karsandra,139
çæ¼ª»Òµû,Zizeeria knysna,194
õ¡½¬»Òµû,Pseudozizeeria maha,581
Ã«ÑÛ»Òµû,Zizina otis,169
³¤¸¹»Òµû,Zizula hylax,214
·©»Òµû,Famegana alsulus,22
¿İ»Òµû,Cupido minimus,124
·ğ¿İ»Òµû,Cupido buddhista,0
ÆÕ¿İ»Òµû,Cupido prosecusa,0
»ª¿İ»Òµû,Sinocupido lokiangensis,0
É½»Òµû,Shijimia moorei,7
µãĞş»Òµû,Tongeia filicaudis,268
º£ÄÏĞş»Òµû,Tongeia hainani,8
Ğş»Òµû,Tongeia fischeri,41
Öñ¶¼Ğş»Òµû,Tongeia zuthus,0
²¨Ì«Ğş»Òµû,Tongeia potanini,8
µ­ÎÆĞş»Òµû,Tongeia ion,12
»¡Ğş»Òµû,Tongeia arcana,0
´óÎÀĞş»Òµû,Tongeia davidi,3
Î÷²ØĞş»Òµû,Tongeia menpae,0
À¶»Òµû,Everes argiades,228
³¤Î²À¶»Òµû,Everes lacturnus,155
ÎŞÎ²À¶»Òµû,Everes acaudata,0
ÔÆ²µ»Òµû,Bothrinia nebulosa,4
ºÚÍè»Òµû,Pithecops corvus,49
À¶Íè»Òµû,Pithecops fulgens,6
ÁğÇòÍè»Òµû,Pithecops ryukyuensis,0
Å¥»Òµû,Acytolepis puspa,154
è¹Óñ»Òµû,Celatoxia marginata,4
°×°ßåü»Òµû,Udara albocaerulea,24
Õä¹óåü»Òµû,Udara dilecta,6
Àµ»Òµû,Lestranicus transpectus,0
ÁğÁ§»Òµû,Celastrina argiola,115
Ñ¬ÒÂÁ§»Òµû,Celastrina lavendularis,160
´ó×ÏÁ§»Òµû,Celastrina oreas,8
»ªÎ÷Á§»Òµû,Celastrina hersilia,0
¾Ş´óÁ§»Òµû,Celastrina gigas,0
ÄªÁ§»Òµû,Celastrina morsheadi,2
ËÕÁ§»Òµû,Celastrina sugitanii,4
·ÆÁ§»Òµû,Celastrina filipjevi,0
»ôÁ§»Òµû,Celastrina huegelli,0
¿íÔµÁ§»Òµû,Celastrina perplexa,0
Ãµ»Òµû,Callenya melaena,0
ÃÀ¼§»Òµû,Megisba malaya,166
Ò»µã»Òµû,Neopithecops zalmora,199
ÄÂ»ÒµûÊô,Monodontides Toxopeus,0
ÄÂ»Òµû,Monodontides musina,0
¸Âö²»Òµû,Maculinea arion,18
´ó°ßö²»Òµû,Maculinea arionides,4
ºúÂéö²»Òµû,Maculinea teleia,5
À¶µ×ö²»Òµû,Maculinea cyanecula,0
¿âÊÏö²»Òµû,Maculinea kurentzovi,0
ö²»Òµû,Maculinea alcon,3
µå»Òµû,Caerulea coeligena,18
¿Ûµå»Òµû,Caerulea coelestis,0
¾ŞÑş»Òµû,Iolana gigantea,0
°×»Òµû,Phengaris atroguttata,8
Ì¨Íå°×»Òµû,Phengaris daitozana,1
æ¹°×»Òµû,Phengaris abida,0
Àè¸ê»Òµû,Glaucopsyche lycormas,20
À¶µ×¸ê»Òµû,Glaucopsyche alexis,178
ôÖ»Òµû,Palaeophilotes triphysina,1
çó»Òµû,Scolitantides orion,327
ÙÒ»Òµû,Sinia leechi,0
ÀÃÙÒ»Òµû,Sinia lanty,0
ĞÀ»Òµû,Shijimiaeoides divina,0
É¨»Òµû,Subsulanoides nagata,0
æ¹»Òµû,Albulina orbitula,24
Èøæ¹»Òµû,Albulina sajana,0
ÇØÁëæ¹»Òµû,Albuling qinlingensis,0
°²æ¹»Òµû,Albulina amphirrhoe,0
¿µ¶¨æ¹»Òµû,Albulina tatsienluica,0
Î÷²Øæ¹»Òµû,Albulina tibetana,0
À³°¢»Òµû,Albulina lehana,0
¸Âæ¹»Òµû,Albulina gaborronkayi,0
·Ææ¹»Òµû,Albulina felicis,0
Ó¾æ¹»Òµû,Albulina younghusbandi,0
°Äæ¹»Òµû,Albulina omphisa,0
Ò«æ¹»Òµû,Albulina metallica,0
ÖĞ»ª°®»Òµû,Aricia mandschurica,53
»ªÏÄ°®»Òµû,Aricia chinensis,6
°®»Òµû,Aricia agestis,163
°¢°®»Òµû,Aricia allous,6
°£»Òµû,Eumedonia eumedon,275
×Ï»Òµû,Chilades lajus,0
ÇúÎÆ×Ï»Òµû,Chilades pandava,482
ÔÆÄÏ×Ï»Òµû,Chilades yunnanensis,0
¸£À´»Òµû,Freyeria trochylus,62
ÆÕ¸£À´»Òµû,Freyeria putli,165
¶¹»Òµû,Plebejus argus,145
¿Ë¶¹»Òµû,Plebejus christophi,0
Èø¶¹»Òµû,Plebejus samudra,0
Æ½¶¹»Òµû,Plebejus planorum,0
°Ä¶¹»Òµû,Plebejus obscurolunulata,0
Ì©¶¹»Òµû,Plebejus themis,0
±Ï¶¹»Òµû,Plebejus biton,0
Â¶¶¹»Òµû,Plebejus lucifuga,0
²Ó»Òµû,Agriades pheretiades,0
À®²Ó»Òµû,Agriades lamasem,1
¼Î²Ó»Òµû,Agriades janigen,0
Ä¬²Ó»Òµû,Agriades morsheadi,0
°ß²Ó»Òµû,Agriades luana,0
µİ²Ó»Òµû,Agriades dis,2
Îı½ğ²Ó»Òµû,Agriades sikkima,0
æ´»Òµû,Vacciniina optilete,0
ºìÖé»Òµû,Lycaeides argyrognomon,80
Çàº£Öé»Òµû,Lycaeides qinghaiensis,0
Ë÷Öé»Òµû,Lycaeides subsolanus,5
°¢µã»Òµû,Agrodiaetus amandus,0
À¶µã»Òµû,Agrodiaetus cyane,0
Â¶µã»Òµû,Agrodiaetus rueckbeili,0
Æ¤µã»Òµû,Agrodiaetus pylaon,0
µã»Òµû,Agrodiaetus damon,0
¿á»Òµû,Cyaniris semiargus,120
Åæ¿á»Òµû,Cyaniris persephatta,0
°²¿á»Òµû,Cyaniris annulata,0
¶àÑÛ»Òµû,Polyommatus erotides,44
Î¬ÄÉË¹ÑÛ»Òµû,Polyommatus venus,0
ÈøÑÛ»Òµû,Polyommatus sarta,0
ÒÁÑÛ»Òµû,Polyommatus icarus,231
ÒÇÑÛ»Òµû,Polyommatus icadius,0
ºæÑÛ»Òµû,Polyommatus hunza,0
·ğÑÛ»Òµû,Polyommatus forresti,8
°£ÑÛ»Òµû,Polyommatus erigone,0
Å«ÑÛ»Òµû,Polyommatus nuksani,0
½ğÑÛ»Òµû,Polyommatus chrysopis,0
µñĞÎÉ¡Åªµû,Bibasis aquilina,2
¹³ÎÆÉ¡Åªµû,Bibasis sena,42
ÂÌÉ¡Åªµû,Bibasis striata,1
´óÉ¡Åªµû,Bibasis miracula,23
ºÚ°ßÉ¡Åªµû,Bibasis oedipodea,36
³È³áÉ¡Åªµû,Bibasis jaina,54
ºÖÉ¡Åªµû,Bibasis harisa,47
°×É¡Åªµû,Bibasis gomata,123
ÎŞÖºÅªµû,Hasora anura,21
ÎŞ°ßÖºÅªµû,Hasora danda,0
Ë«°ßÖºÅªµû,Hasora chromus,150
ÒøÕëÖºÅªµû,Hasora taminata,0
Î³´øÖºÅªµû,Hasora vitta,39
Èı°ßÖºÅªµû,Hasora badra,113
½ğ´øÖºÅªµû,Hasora schoenherr,6
¼â³áÅªµû,Badamia exclamationis,156
ÂÌÅªµû,Choaspes benjaminii,178
°ë»ÆÂÌÅªµû,Choaspes hemixantha,13
»ÆÃ«ÂÌÅªµû,Choaspes xanthopogon,2
¶ëÃ¼´óÅªµû,Capila omeia,3
º£ÄÏ´óÅªµû,Capila hainana,4
ÏßÎÆ´óÅªµû,Capila lineata,0
´°°ß´óÅªµû,Capila translucida,1
ºÚÉÑ´óÅªµû,Capila nigrilima,0
°×·Û´óÅªµû,Capila pieridoides,0
Î¢µã´óÅªµû,Capila pauripunetata,0
»Æ´øÅªµû,Lobocla liliana,1
Ë«´øÅªµû,Lobocla bifasciata,35
¼òÎÆ´øÅªµû,Lobocla simplex,0
ÇúÎÆ´øÅªµû,Lobocla germana,0
Êø´øÅªµû,Lobocla contracta,0
Ç¶´øÅªµû,Lobocla proxima,0
ÊèĞÇÅªµû,Celaenorrhinus aspersus,1
°ßĞÇÅªµû,Celaenorrhinus maculosus,19
»ÆÉäÎÆĞÇÅªµû,Celaenorrhinus oscula,4
Í¬×ÚĞÇÅªµû,Celaenorrhinus consanguineus,1
Ğ¡ĞÇÅªµû,Celaenorrhinus ratna,7
¼â³áĞ¡ĞÇÅªµû,Celaenorrhinus pulomaya,2
Ì¨ÍåĞÇÅªµû,Celaenorrhinus horishanus,2
»ÆĞÇÅªµû,Celaenorrhinus pero,4
ÖÜÊÏĞÇÅªµû,Celaenorrhinus choui,0
Ğ±´øĞÇÅªµû,Celaenorrhinus aurivittatus,0
ÖéÅªµû,Erynnis tages,254
ÉîÉ½ÖéÅªµû,Erynnis montanus,132
°×Åªµû,Abraximorpha davidii,130
·Û°×Åªµû,Abraximorpha pieridoides,0
ºÚÂö°×Åªµû,Abraximorpha heringi,0
²ÊÅªµû,Caprona agama,35
»Æ´°Åªµû,Coladenia laxmi,0
Ã÷´°Åªµû,Coladenia agnioides,0
»¨´°Åªµû,Coladenia hoenei,0
ÓÄ´°Åªµû,Coladenia sheila,4
ÃàÑò´°Åªµû,Coladenia agni,1
»Æ½óÅªµû,Pseudocoladenia dan,219
Êá³áÅªµû,Ctenoptilum vasava,21
ºÚÅªµû,Daimio tethys,405
ÖĞ»ª½İÅªµû,Gerosis sinica,5
·ËÒÄ½İÅªµû,Gerosis phisara,22
½Ç³áÅªµû,Odontoptilum angulatum,10
Ë¢ëÖÅªµû,Sarangesa dasahara,118
ìªÅªµû,Satarupa gopala,1
ÃÜÎÆìªÅªµû,Satarupa monbeigi,21
Ì¨ÍåìªÅªµû,Satarupa formosibia,1
òÌĞÍìªÅªµû,Satarupa nymphalis,17
Ì¨ÍåÉªÅªµû,Seseria formosana,100
½õÉªÅªµû,Seseria dohertyi,6
°×¸¹ÉªÅªµû,Seseria sambara,3
°×±ßÈ¹Åªµû,Tagiades gana,217
ºÚ±ßÈ¹Åªµû,Tagiades menaka,72
Õ´±ßÈ¹Åªµû,Tagiades litigiosa,331
¹ö±ßÈ¹Åªµû,Tagiades cohaerens,53
Ã«ÂöÅªµû,Mooreana trichoneura,40
»¨Åªµû,Pyrgus maculatus,105
±±·½»¨Åªµû,Pyrgus alveus,201
½õ¿û»¨Åªµû,Pyrgus malvae,269
ĞÇµãÅªµû,Syrichtus tessellum,1
¿í´ø°×µãÅªµû,Syrichtus antonia,0
Ï¡µãÅªµû,Syrichtus staudingeri,0
»ÆÊÎÅªµû,Spialia galba,252
ÇúÎÆĞäÅªµû,Notocrypta curvifascia,284
¿íÎÆĞäÅªµû,Notocrypta feisthamelii,38
Õ­ÎÆĞäÅªµû,Notocrypta paralysos,239
É­ÏÂĞäÅªµû,Notocrypta morishitai,0
ºÚÉ«¹³Åªµû,Ancistroides nigrita,187
ÑÅÅªµû,Iambrix salsala,281
ºì±êÅªµû,Koruthaialos rubecula,31
ĞÂºì±êÅªµû,Koruthaialos sindu,61
ÑÌÅªµû,Psolos fuligo,76
½ªÅªµû,Udaspes folus,397
Ğ¡ĞÇ½ªÅªµû,Udaspes stellata,0
ºÚïÉÅªµû,Aeromachus piceus,4
±êïÉÅªµû,Aeromachus stigmatus,0
ÒÉïÉÅªµû,Aeromachus dubius,8
ºÓ²®ïÉÅªµû,Aeromachus inachus,34
ëç³áÅªµû,Astictopterus jama,227
¸£½¨ëç³áÅªµû,Astictopterus fujiananus,0
Õ­³áÅªµû,Halpe homolea,12
¶À×Óº¨Åªµû,Halpe homolea,12
Ë«×Óº¨Åªµû,Halpe porus,75
Ú©Åªµû,Onryza maga,15
ÅıÅªµû,Pithauria murdava,0
»Æ±êÅıÅªµû,Pithauria marsena,10
éÂ³áÅıÅªµû,Pithauria stramineipennis,16
»¨È¹ÍÓÅªµû,Thoressa submacula,7
»ÆÌõÍÓÅªµû,Thoressa horishana,0
áâÍÓÅªµû,Thoressa latris,0
°×°ßÒøÅªµû,Carterocephalus dieckmanni,22
¿ËÀíÒøÅªµû,Carterocephalus christophi,3
»Æ°ßÒøÅªµû,Carterocephalus alcinoides,22
ÒøÅªµû,Carterocephalus palaemon,312
»Æ³áÒøÅªµû,Carterocephalus silvicola,303
Á´Åªµû,Heteropterus morpheus,281
Ë«É«ÖÛÅªµû,Barca bicolor,9
Ğ¡Åªµû,Leptalina unicolor,0
´ÌëÖÅªµû,Baoris farri,50
Ë¢³á´ÌëÖÅªµû,Baoris penicillata,0
ôÌÅªµû,Borbo cinnara,295
ÄâôÌÅªµû,Pseudoborbo bevani,24
ÎŞ°ßçæÅªµû,Caltoris bromus,27
·ÅõàçæÅªµû,Caltoris cahira,59
·½°ßçæÅªµû,Caltoris cornasa,1
Ö±ÎÆµ¾Åªµû,Parnara guttata,76
ÇúÎÆµ¾Åªµû,Parnara ganga,61
ĞşÎÆµ¾Åªµû,Parnara bada,198
ÖĞ»ª¹ÈÅªµû,Pelopidas sinensis,61
ÄÏÑÇ¹ÈÅªµû,Pelopidas agna,157
½üô÷¹ÈÅªµû,Pelopidas subochracea,9
ÒşÎÆ¹ÈÅªµû,Pelopidas mathias,222
Ó¡¶È¹ÈÅªµû,Pelopidas assamensis,31
¹ÅÍ­¹ÈÅªµû,Pelopidas conjuncta,41
É½µØ¹ÈÅªµû,Pelopidas jansonis,9
ºÚ±ê¿×Åªµû,Polytremis mencia,6
Í¸ÎÆ¿×Åªµû,Polytremis pelllucida,0
ºĞÎÆ¿×Åªµû,Polytremis theca,13
´ÌÎÆ¿×Åªµû,Polytremis zina,5
»ÆÎÆ¿×Åªµû,Polytremis lubricans,211
ÈÚÎÆ¿×Åªµû,Polytremis discreta,4
Ì¨Íå¿×Åªµû,Polytremis eltola,21
»ÆÂö¿×Åªµû,Polytremis flavinerva,0
ÖÜÊÏ¿×Åªµû,Polytremis choui,0
Åªµû,Hesperia comma,111
Ğ¡ô÷Åªµû,Ochlodes venata,36
¿í±ßô÷Åªµû,Ochlodes ochracea,44
°×°àô÷Åªµû,Ochlodes subhualina,0
Ñ©É½ô÷Åªµû,Ochlodes siva,0
ÆĞÌáô÷Åªµû,Ochlodes bouddha,0
ÕëÎÆô÷Åªµû,Ochlodes klapperichii,3
»Æô÷Åªµû,Ochlodes crataeis,13
Î÷²Øô÷Åªµû,Ochlodes thibetana,1
±ªÅªµû,Thymelicus leoninus,41
